2025-07-10 17:49:38 | INFO     | vehicle_detection | 🚀 Vehicle Detection Server
2025-07-10 18:45:16 | INFO     | vehicle_detection.device_optimizer |    Model: /Users/alim/Documents/GUB Final Project/Ai-Traffic-Management/detection/model/yolov8n.pt
2025-07-10 18:45:16 | INFO     | vehicle_detection.device_optimizer |    Device: MPS
2025-07-10 18:45:16 | INFO     | vehicle_detection.device_optimizer |    Performance: 0.018s/frame (55.0 FPS)
2025-07-10 18:45:16 | INFO     | vehicle_detection.device_optimizer | 📊 Complete benchmark results:
2025-07-10 18:45:16 | INFO     | vehicle_detection.device_optimizer |    yolov8n.pt: CPU=1.7fps, MPS=55.0fps
2025-07-10 18:45:16 | INFO     | vehicle_detection.device_optimizer |    yolov8s.pt: CPU=8.4fps, MPS=36.9fps
2025-07-10 18:45:16 | INFO     | vehicle_detection.device_optimizer |    yolov8m.pt: CPU=4.2fps, MPS=26.2fps
2025-07-10 18:45:16 | INFO     | vehicle_detection.app | 🔍 Setting up vehicle detector...
2025-07-10 18:45:16 | INFO     | vehicle_detection.detector | 🔧 Detector initialized: MPS
2025-07-10 18:45:16 | INFO     | vehicle_detection.detector | 📋 Vehicle classes: car, truck, bus, motorcycle, bicycle
2025-07-10 18:45:16 | INFO     | vehicle_detection.app | 📡 Starting video broadcaster...
2025-07-10 18:45:16 | INFO     | vehicle_detection.broadcaster | 📹 Video properties: 1280x720, 25.0fps, 7737 frames
2025-07-10 18:45:16 | INFO     | vehicle_detection.broadcaster | 🎥 Broadcaster initialized: /Users/alim/Documents/GUB Final Project/Ai-Traffic-Management/detection/resources/1.mp4
2025-07-10 18:45:16 | INFO     | vehicle_detection.broadcaster | 📊 Batch size: 2
2025-07-10 18:45:16 | INFO     | vehicle_detection.broadcaster | ▶️  Broadcasting started
2025-07-10 18:45:16 | INFO     | vehicle_detection.app | ✅ Server startup complete!
2025-07-10 18:45:16 | INFO     | vehicle_detection.app | 🌐 Access the server at: http://0.0.0.0:1234
2025-07-10 18:45:16 | INFO     | vehicle_detection.app | 🔗 WebSocket endpoint: ws://0.0.0.0:1234/ws
2025-07-10 18:45:16 | INFO     | vehicle_detection.app | 📊 Health check: http://0.0.0.0:1234/health
2025-07-10 18:45:16 | INFO     | vehicle_detection.app | 🎮 Control endpoints:
2025-07-10 18:45:16 | INFO     | vehicle_detection.app |    • POST /control/playback - Video playback control
2025-07-10 18:45:16 | INFO     | vehicle_detection.app |    • POST /control/detection - Detection settings
2025-07-10 18:45:16 | INFO     | vehicle_detection.app |    • POST /control/broadcast - Broadcasting control
2025-07-10 18:45:16 | INFO     | vehicle_detection.app |    • POST /control/device - Device switching
2025-07-10 18:45:16 | INFO     | vehicle_detection.app |    • POST /config - Configuration updates
2025-07-10 18:45:16 | INFO     | vehicle_detection.broadcaster | 🚀 Starting broadcast loop
2025-07-10 18:45:17 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.343s for 2 frames
2025-07-10 18:45:20 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.209s for 2 frames
2025-07-10 18:45:21 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.243s for 2 frames
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Frames processed: 68
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 12
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 7.0
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 6.9
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.144s
2025-07-10 18:45:21 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 24.9
2025-07-10 18:45:22 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.226s for 2 frames
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Frames processed: 166
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 12
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 8.5
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 8.3
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.118s
2025-07-10 18:45:26 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 23.8
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Frames processed: 266
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 13
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.1
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.9
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.099s
2025-07-10 18:45:31 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 25.3
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Frames processed: 358
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.0
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.8
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.100s
2025-07-10 18:45:37 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 27.6
2025-07-10 18:45:38 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.329s for 2 frames
2025-07-10 18:45:39 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.300s for 2 frames
2025-07-10 18:45:39 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.295s for 2 frames
2025-07-10 18:45:40 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.288s for 2 frames
2025-07-10 18:45:42 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.285s for 2 frames
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Frames processed: 426
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 8.4
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 8.2
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.119s
2025-07-10 18:45:42 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 28.3
2025-07-10 18:45:42 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.240s for 2 frames
2025-07-10 18:45:42 | WARNING  | vehicle_detection.detector | ⚠️  Slow detection: 0.223s for 2 frames
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Frames processed: 518
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 11
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 8.3
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 8.1
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.120s
2025-07-10 18:45:47 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 30.4
2025-07-10 18:45:52 | INFO     | vehicle_detection.app | 📡 GET /ws from 127.0.0.1
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster | 🔌 Client connected (total: 1)
2025-07-10 18:45:52 | INFO     | vehicle_detection.app | 🔌 WebSocket connected from 127.0.0.1
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Frames processed: 620
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 9.7
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.5
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.104s
2025-07-10 18:45:52 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 34.7
2025-07-10 18:45:54 | INFO     | vehicle_detection.broadcaster | 🔌 Client disconnected (total: 0)
2025-07-10 18:45:54 | INFO     | vehicle_detection.app | 🔌 WebSocket disconnected from 127.0.0.1
2025-07-10 18:45:54 | INFO     | vehicle_detection.app | 📤 GET /ws -> 101
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Frames processed: 718
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 22
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.2
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.9
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.098s
2025-07-10 18:45:57 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 36.9
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Frames processed: 812
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 9.8
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.6
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.102s
2025-07-10 18:46:02 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.9
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Frames processed: 920
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.4
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.2
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.096s
2025-07-10 18:46:07 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 36.0
2025-07-10 18:46:10 | INFO     | vehicle_detection.app | 📡 GET /ws from 127.0.0.1
2025-07-10 18:46:10 | INFO     | vehicle_detection.broadcaster | 🔌 Client connected (total: 1)
2025-07-10 18:46:10 | INFO     | vehicle_detection.app | 🔌 WebSocket connected from 127.0.0.1
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Frames processed: 1024
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 22
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.6
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 18:46:12 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 31.5
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Frames processed: 1124
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 7
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.7
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.2
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 18:46:17 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 28.4
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Frames processed: 1228
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 14
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.3
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 18:46:22 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 25.4
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Frames processed: 1328
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.3
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 18:46:27 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 30.1
2025-07-10 18:46:30 | INFO     | vehicle_detection.broadcaster | 🔌 Client disconnected (total: 0)
2025-07-10 18:46:30 | INFO     | vehicle_detection.app | 🔌 WebSocket disconnected from 127.0.0.1
2025-07-10 18:46:30 | INFO     | vehicle_detection.app | 📤 GET /ws -> 101
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Frames processed: 1428
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.5
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.0
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.095s
2025-07-10 18:46:32 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.8
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster |    Frames processed: 1536
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 14
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.8
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.5
2025-07-10 18:46:37 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
